creditor_id,loan_type,date,due_date,interest,interest_type,tenure,days_past_due
555fbd3e-9487-4173-9bbb-722af40de6b6,Financing Company,2014-11-15,2015-11-15,39.78,Fixed Interest Rates,365,0
95518a1a-b286-46bb-9398-5ea126ac1cd3,Conventional Commercial Bank,2018-06-07,2023-08-07,11.0,Floating Interest Rates,1887,0
95518a1a-b286-46bb-9398-5ea126ac1cd3,Conventional Commercial Bank,2014-07-26,2023-07-26,13.0,Floating Interest Rates,3287,0
a1585115-1e5a-4c76-8df8-6f8122d78558,Conventional Commercial Bank,2018-05-21,2018-11-21,10.8,Fixed Interest Rates,184,0
a1585115-1e5a-4c76-8df8-6f8122d78558,Conventional Commercial Bank,2017-11-13,2018-05-13,12.0,Fixed Interest Rates,181,0
a1585115-1e5a-4c76-8df8-6f8122d78558,Conventional Commercial Bank,2017-05-12,2017-11-12,12.0,Fixed Interest Rates,184,0
a1585115-1e5a-4c76-8df8-6f8122d78558,Conventional Commercial Bank,2016-11-18,2017-05-18,12.0,Fixed Interest Rates,181,0
a1585115-1e5a-4c76-8df8-6f8122d78558,Conventional Commercial Bank,2016-05-12,2016-11-12,12.0,Fixed Interest Rates,184,0
a1585115-1e5a-4c76-8df8-6f8122d78558,Conventional Commercial Bank,2015-10-23,2016-04-23,12.0,Fixed Interest Rates,183,0
dcfe02e6-f412-4ae0-b0eb-0e74b40550ec,Conventional Commercial Bank,2013-01-26,2017-01-01,2.0,Floating Interest Rates,1436,220
dcfe02e6-f412-4ae0-b0eb-0e74b40550ec,Financing Company,2015-11-04,2016-10-04,85.95,Fixed Interest Rates,335,210
dcfe02e6-f412-4ae0-b0eb-0e74b40550ec,Financing Company,2015-12-19,2016-12-19,57.65,Fixed Interest Rates,366,210
dcfe02e6-f412-4ae0-b0eb-0e74b40550ec,Conventional Commercial Bank,2010-05-01,2016-05-01,24.0,Fixed Interest Rates,2192,210
dcfe02e6-f412-4ae0-b0eb-0e74b40550ec,Conventional Commercial Bank,2009-10-01,2015-10-01,24.0,Fixed Interest Rates,2191,210
dcfe02e6-f412-4ae0-b0eb-0e74b40550ec,Financing Company,2014-05-19,2015-04-15,41.22,Fixed Interest Rates,331,18
dcfe02e6-f412-4ae0-b0eb-0e74b40550ec,Financing Company,2015-01-23,2016-01-21,45.53,Fixed Interest Rates,363,0
e87f7045-a3e5-462e-9ea6-970b8d779557,Conventional Rural Bank,2016-05-16,2021-05-16,18.0,Fixed Interest Rates,1826,684
e87f7045-a3e5-462e-9ea6-970b8d779557,Financing Company,2018-05-20,2019-05-20,41.94,Fixed Interest Rates,365,12
e87f7045-a3e5-462e-9ea6-970b8d779557,Financing Company,2016-12-17,2019-11-17,20.66,Fixed Interest Rates,1065,0
e87f7045-a3e5-462e-9ea6-970b8d779557,Conventional Rural Bank,2015-04-09,2018-04-09,15.0,Fixed Interest Rates,1096,174
e87f7045-a3e5-462e-9ea6-970b8d779557,Conventional Rural Bank,2015-07-04,2018-07-04,15.0,Fixed Interest Rates,1096,117
e87f7045-a3e5-462e-9ea6-970b8d779557,Conventional Rural Bank,2016-06-26,2017-12-26,22.0,Fixed Interest Rates,548,37
e87f7045-a3e5-462e-9ea6-970b8d779557,Conventional Rural Bank,2015-12-18,2020-12-18,18.0,Fixed Interest Rates,1827,13
e87f7045-a3e5-462e-9ea6-970b8d779557,Conventional Rural Bank,2014-12-19,2017-12-19,10.0,Fixed Interest Rates,1096,0
d7a3b5e6-b6b3-495f-a416-d7b5f5dc0baa,Conventional Commercial Bank,2015-08-14,2017-11-13,7.0,Floating Interest Rates,822,0
d7a3b5e6-b6b3-495f-a416-d7b5f5dc0baa,Conventional Rural Bank,2018-11-05,2019-07-05,36.0,Fixed Interest Rates,242,0
09a94ba0-04d0-4ef0-9ad3-63d6ecdee31d,Conventional Commercial Bank,2017-11-21,2020-11-21,6.0,Floating Interest Rates,1096,0
0c135f8b-05f6-4698-aa38-fcefb8a18e85,Conventional Commercial Bank,2017-11-17,2018-11-17,6.0,Floating Interest Rates,365,0
96f36f2f-3ba6-4cd5-ab93-41dedf752813,Financing Company,2017-02-27,2019-11-27,30.58,Fixed Interest Rates,1003,0
96f36f2f-3ba6-4cd5-ab93-41dedf752813,Conventional Commercial Bank,2016-02-18,2017-02-18,3.19,Fixed Interest Rates,366,0
acaa97a6-8571-4d23-93e4-27d551d0c138,Conventional Commercial Bank,2012-06-18,2022-06-18,13.9,Floating Interest Rates,3652,0
acaa97a6-8571-4d23-93e4-27d551d0c138,Financing Company,2013-08-26,2018-08-26,7.3,Fixed Interest Rates,1826,7
e1830dc6-f7fb-4ced-92ac-0b7df7f61f0a,Conventional Commercial Bank,2018-04-23,2021-04-23,6.0,Floating Interest Rates,1096,0
e1830dc6-f7fb-4ced-92ac-0b7df7f61f0a,Conventional Commercial Bank,2017-05-05,2020-05-05,22.0,Floating Interest Rates,1096,0
aab2be3a-95df-4399-86b5-87eda28c5689,Conventional Commercial Bank,2016-07-10,2019-07-10,6.0,Floating Interest Rates,1095,0
0c135f8b-05f6-4698-aa38-fcefb8a18e85,Conventional Commercial Bank,2018-10-05,2019-01-12,31.26,Fixed Interest Rates,99,0
0c135f8b-05f6-4698-aa38-fcefb8a18e85,Financing Company,2018-10-05,2019-01-13,2.95,Fixed Interest Rates,100,0
0c135f8b-05f6-4698-aa38-fcefb8a18e85,Conventional Commercial Bank,2018-07-30,2018-10-13,27.3,Fixed Interest Rates,75,0
0c135f8b-05f6-4698-aa38-fcefb8a18e85,Financing Company,2018-08-11,2018-09-13,2.95,Fixed Interest Rates,33,0
0c135f8b-05f6-4698-aa38-fcefb8a18e85,Conventional Commercial Bank,2018-08-11,2018-09-12,22.22,Fixed Interest Rates,32,0
0c135f8b-05f6-4698-aa38-fcefb8a18e85,Conventional Commercial Bank,2016-12-13,2018-06-13,6.0,Floating Interest Rates,547,0
982fbb75-a004-4a67-801a-411d29b4ec2a,Financing Company,2014-08-25,2015-11-25,39.67,Fixed Interest Rates,457,38
982fbb75-a004-4a67-801a-411d29b4ec2a,Conventional Commercial Bank,2018-03-05,2020-03-05,25.5,Floating Interest Rates,731,0
982fbb75-a004-4a67-801a-411d29b4ec2a,Conventional Commercial Bank,2016-02-13,2018-02-13,14.4,Fixed Interest Rates,731,20
982fbb75-a004-4a67-801a-411d29b4ec2a,Conventional Commercial Bank,2016-02-13,2018-02-13,14.4,Fixed Interest Rates,731,0
982fbb75-a004-4a67-801a-411d29b4ec2a,Conventional Commercial Bank,2014-02-08,2016-02-08,14.4,Fixed Interest Rates,730,24
85092cce-eb79-430a-be29-645278f984b7,Financing Company,2017-09-28,2020-09-05,20.0,Fixed Interest Rates,1073,0
85092cce-eb79-430a-be29-645278f984b7,Conventional Rural Bank,2018-07-16,2019-01-16,27.0,Fixed Interest Rates,184,0
85092cce-eb79-430a-be29-645278f984b7,Conventional Commercial Bank,2013-07-19,2015-07-19,18.5,Fixed Interest Rates,730,105
85092cce-eb79-430a-be29-645278f984b7,Financing Company,2017-05-12,2020-05-12,25.55,Fixed Interest Rates,1096,0
85092cce-eb79-430a-be29-645278f984b7,Conventional Commercial Bank,2016-01-25,2020-03-26,11.04,Fixed Interest Rates,1522,0
85092cce-eb79-430a-be29-645278f984b7,Conventional Commercial Bank,2018-06-23,2018-09-07,21.0,Fixed Interest Rates,76,0
85092cce-eb79-430a-be29-645278f984b7,Financing Company,2018-06-23,2018-09-07,2.95,Fixed Interest Rates,76,0
85092cce-eb79-430a-be29-645278f984b7,Financing Company,2018-05-05,2018-08-07,2.95,Fixed Interest Rates,94,0
85092cce-eb79-430a-be29-645278f984b7,Financing Company,2018-04-21,2018-07-07,2.95,Fixed Interest Rates,77,0
85092cce-eb79-430a-be29-645278f984b7,Financing Company,2018-04-21,2018-07-07,2.95,Fixed Interest Rates,77,0
85092cce-eb79-430a-be29-645278f984b7,Financing Company,2018-04-24,2018-07-07,2.95,Fixed Interest Rates,74,0
85092cce-eb79-430a-be29-645278f984b7,Financing Company,2018-04-20,2018-07-07,2.95,Fixed Interest Rates,78,0
85092cce-eb79-430a-be29-645278f984b7,Conventional Commercial Bank,2017-10-23,2018-01-07,21.0,Fixed Interest Rates,76,0
85092cce-eb79-430a-be29-645278f984b7,Financing Company,2017-09-13,2017-12-07,2.95,Fixed Interest Rates,85,0
85092cce-eb79-430a-be29-645278f984b7,Financing Company,2017-09-01,2017-12-07,2.95,Fixed Interest Rates,97,0
85092cce-eb79-430a-be29-645278f984b7,Financing Company,2017-08-24,2017-11-07,2.95,Fixed Interest Rates,75,0
85092cce-eb79-430a-be29-645278f984b7,Financing Company,2017-08-26,2017-12-07,2.94,Fixed Interest Rates,103,0
85092cce-eb79-430a-be29-645278f984b7,Financing Company,2017-09-23,2017-10-07,2.95,Fixed Interest Rates,14,0
85092cce-eb79-430a-be29-645278f984b7,Financing Company,2014-02-01,2018-01-01,18.0,Fixed Interest Rates,1430,1
85092cce-eb79-430a-be29-645278f984b7,Conventional Commercial Bank,2013-07-19,2015-07-19,18.5,Fixed Interest Rates,730,105
85092cce-eb79-430a-be29-645278f984b7,Conventional Commercial Bank,2014-09-15,2017-09-15,13.2,Fixed Interest Rates,1096,0
1d2c54b1-95b1-42be-95f4-d8cb167c635a,Conventional Commercial Bank,2017-08-13,2021-08-13,19.75,Floating Interest Rates,1461,0
1d2c54b1-95b1-42be-95f4-d8cb167c635a,Financing Company,2015-09-01,2018-08-01,24.07,Fixed Interest Rates,1065,33
1d2c54b1-95b1-42be-95f4-d8cb167c635a,Conventional Commercial Bank,2016-02-28,2019-03-30,12.6,Fixed Interest Rates,1126,0
1d2c54b1-95b1-42be-95f4-d8cb167c635a,Conventional Commercial Bank,2015-08-24,2017-08-24,14.4,Fixed Interest Rates,731,0
210efdb2-086c-48e7-8dfc-2ae444e29ab3,Conventional Commercial Bank,2018-05-25,2019-05-25,12.5,Floating Interest Rates,365,0
9e7c069d-017a-457e-a95e-5924d9287d8b,Financing Company,2018-10-22,2022-10-22,9.2,Fixed Interest Rates,1461,0
9e7c069d-017a-457e-a95e-5924d9287d8b,Conventional Commercial Bank,2018-06-10,2018-10-08,10.5,Fixed Interest Rates,120,0
9e7c069d-017a-457e-a95e-5924d9287d8b,Conventional Commercial Bank,2018-02-12,2018-06-12,11.5,Fixed Interest Rates,120,0
9e7c069d-017a-457e-a95e-5924d9287d8b,Financing Company,2016-12-27,2017-04-07,4.94,Fixed Interest Rates,101,25
9e7c069d-017a-457e-a95e-5924d9287d8b,Financing Company,2017-02-20,2017-04-07,4.95,Fixed Interest Rates,46,25
9e7c069d-017a-457e-a95e-5924d9287d8b,Financing Company,2016-11-24,2017-02-06,4.94,Fixed Interest Rates,74,0
9e7c069d-017a-457e-a95e-5924d9287d8b,Financing Company,2016-11-05,2017-01-06,4.95,Fixed Interest Rates,62,0
9e7c069d-017a-457e-a95e-5924d9287d8b,Financing Company,2016-10-06,2016-12-06,4.95,Fixed Interest Rates,61,0
9e7c069d-017a-457e-a95e-5924d9287d8b,Financing Company,2016-07-22,2016-09-06,4.95,Fixed Interest Rates,46,0
9e7c069d-017a-457e-a95e-5924d9287d8b,Financing Company,2016-07-04,2016-09-06,4.95,Fixed Interest Rates,64,0
9e7c069d-017a-457e-a95e-5924d9287d8b,Financing Company,2016-05-18,2016-07-07,9.9,Fixed Interest Rates,50,0
