"loan_id","creditor_id","requested_date","payment_date","due_date","repayment_date","region_id","subdistrict_id","amount","volume","quality","loan_type","date","due_date2","interest","interest_type","tenure","days_past_due"
"15630","57c335ce-a59c-4e0a-9ca9-11b4b96af7e4","6/9/2018 16:14","8/9/2018 2:24","9/27/2018 10:55","","6","11","200","15","81.53","Financing Company","3/3/2018","3/3/2020","45.01","Fixed Interest Rates","731","0"
"15632","f8b70d67-c957-4c10-9d99-8c9df1f5c968","7/9/2018 0:10","8/9/2018 5:01","9/27/2018 12:01","9/22/2018 3:30","6","244","200","12","72.52","","","","","","",""
"15637","2a19ad3d-8caf-4efe-a31a-41dfebe30d5d","7/9/2018 1:51","8/9/2018 2:24","9/27/2018 10:55","","6","61","200","15","75.5","","","","","","",""
"15638","df797fa0-1a55-47c1-b50b-8a015ce72849","7/9/2018 2:09","8/9/2018 3:24","9/27/2018 9:44","","2","228","200","12","83","Conventional Commercial Bank","4/5/2015","6/2/2023","11.75","Fixed Interest Rates","2980","57"
"15641","64ff6f1c-6ce5-4366-8c29-3639b318ad48","7/9/2018 3:01","8/9/2018 2:23","9/27/2018 10:55","12/16/2018 0:00","6","28","200","8","56.6","","","","","","",""
"15643","bcfff020-5399-4ffc-bd59-940c649c0cff","7/9/2018 3:16","8/9/2018 3:23","9/27/2018 9:44","","2","26","200","14","82","Conventional Commercial Bank","6/12/2017","12/12/2019","6","Floating Interest Rates","913","0"
"15644","96044481-07ef-4af4-b595-521dc7c751fa","7/9/2018 3:18","8/9/2018 5:02","9/27/2018 12:01","","6","183","200","13","75.935","","","","","","",""
"15645","e99eac67-e28f-4066-9d86-f0c37495a245","7/9/2018 3:27","8/9/2018 2:24","9/27/2018 10:55","","6","26","200","14","74.93","","","","","","",""
"15646","e99eac67-e28f-4066-9d86-f0c37495a245","7/9/2018 3:27","8/9/2018 2:24","9/27/2018 10:55","","6","23","200","14","76.1","","","","","","",""
"15647","e99eac67-e28f-4066-9d86-f0c37495a245","7/9/2018 3:27","8/9/2018 2:24","9/27/2018 10:55","","6","80","200","14","75.9","","","","","","",""
"15650","f0205c66-8398-459b-9eee-77ac588f52e4","7/9/2018 4:24","8/9/2018 5:01","9/27/2018 12:01","12/7/2018 5:16","6","80","200","14","74.2","","","","","","",""
"15651","f0205c66-8398-459b-9eee-77ac588f52e4","7/9/2018 4:24","8/9/2018 5:01","9/27/2018 12:01","9/7/2018 5:37","6","17","200","12","73.1","","","","","","",""
"15654","676a197d-cb38-4a42-830c-c2c98b1b2351","7/9/2018 6:21","9/9/2018 3:00","9/28/2018 9:31","","6","28","200","12","72.5","","","","","","",""
"15657","9716cba8-446a-4aba-b319-ac489cd4f34f","7/9/2018 7:04","8/9/2018 5:01","9/27/2018 12:01","","6","33","200","10","72.7","Financing Company","12/1/2013","12/2/2017","16.67","Fixed Interest Rates","1462","0"
"15660","9716cba8-446a-4aba-b319-ac489cd4f34f","7/9/2018 7:12","8/9/2018 5:01","9/27/2018 12:01","","6","38","200","10","71.9","Financing Company","12/1/2013","12/2/2017","16.67","Fixed Interest Rates","1462","0"
"15661","9716cba8-446a-4aba-b319-ac489cd4f34f","7/9/2018 7:14","8/9/2018 5:01","9/27/2018 12:01","9/14/2018 0:00","6","61","200","","","Financing Company","12/1/2013","12/2/2017","16.67","Fixed Interest Rates","1462","0"
"15663","6bf4b540-3234-47f0-8f05-ab438d23c23b","7/9/2018 9:03","8/9/2018 2:24","9/27/2018 10:55","","6","10","200","14","72.966666666667","","","","","","",""
"15666","09e77d10-1118-4a92-9008-98c6bd8b7187","7/9/2018 9:57","8/9/2018 2:24","9/27/2018 10:55","","6","76","200","13","77.8","Conventional Commercial Bank","10/18/2014","10/18/2015","3.71","Fixed Interest Rates","365","0"
"15669","10e876b5-a4d3-4b1d-a958-18a3606401fa","7/9/2018 11:00","8/9/2018 2:23","9/27/2018 10:55","","6","263","200","14","76.51","Conventional Commercial Bank","5/20/2018","5/20/2021","6","Floating Interest Rates","1096","0"
"15675","9a4f17e6-18f5-4eee-9255-ecd8b63a3781","7/9/2018 12:22","8/9/2018 5:00","9/27/2018 12:01","12/7/2018 4:50","6","140","100","14","72.9","Conventional Commercial Bank","7/30/2015","7/30/2017","3.67","Fixed Interest Rates","731","0"
"15683","d20b0ba7-19b2-4371-9602-e09d82d3ab43","7/9/2018 13:34","8/9/2018 3:02","9/27/2018 10:55","","6","211","200","14","70.6","","","","","","",""
"15684","d20b0ba7-19b2-4371-9602-e09d82d3ab43","7/9/2018 13:35","8/9/2018 3:02","9/27/2018 10:55","","6","211","200","14","74.5","","","","","","",""
"15685","b8e88037-acd5-41aa-a66f-b554ac54fec5","7/9/2018 13:35","8/9/2018 3:23","9/27/2018 9:44","9/16/2018 3:10","2","40","200","9","82.6","","","","","","",""
"15687","784431ae-cfe5-4e71-956c-ce796982111b","7/9/2018 13:41","8/9/2018 3:20","9/27/2018 9:44","","2","4","200","14","80","Conventional Commercial Bank","7/14/2018","1/14/2020","6","Floating Interest Rates","549","0"
"15701","86369789-2f36-4628-88b8-d1fe1ceb971e","7/9/2018 22:33","8/9/2018 2:23","9/27/2018 10:55","11/7/2018 2:51","6","223","200","10","76.41","","","","","","",""
"15702","b296aa35-6df9-45e5-a874-d3d64310d125","7/9/2018 23:03","8/9/2018 5:02","9/27/2018 12:01","9/14/2018 3:50","6","4","200","13","66.85","","","","","","",""
"15704","196e25b9-bd4d-4a40-8289-fb7e56ffcdbb","7/9/2018 23:13","8/9/2018 4:59","9/27/2018 12:01","9/22/2018 3:36","6","22","200","12","76.8","Conventional Commercial Bank","10/18/2018","11/26/2018","22.22","Fixed Interest Rates","39","0"
"15705","196e25b9-bd4d-4a40-8289-fb7e56ffcdbb","7/9/2018 23:13","8/9/2018 4:59","9/27/2018 12:01","","6","205","200","11","76.2","Conventional Commercial Bank","10/18/2018","11/26/2018","22.22","Fixed Interest Rates","39","0"
"15707","099c2490-be62-457f-8e5d-95a58ea203e2","8/9/2018 0:04","9/9/2018 1:44","9/28/2018 9:31","9/23/2018 5:31","6","0","200","13","75.2","","","","","","",""
"15708","b05a2897-015d-4835-bbc4-1e10a990c2b5","8/9/2018 0:19","8/9/2018 4:59","9/27/2018 12:01","10/28/2018 3:38","6","41","200","13","77.17","","","","","","",""
"15709","ea499b4a-56ab-4ba5-92af-078ac81d1555","8/9/2018 0:19","8/9/2018 2:23","9/27/2018 10:55","9/13/2018 4:40","6","41","200","14","69.5","","","","","","",""
"15712","927dd1b9-54d2-42d2-b63b-0a29a3a42edb","8/9/2018 0:38","8/9/2018 3:02","9/27/2018 10:55","","6","224","200","13","78.33","Conventional Commercial Bank","7/29/2018","7/29/2019","6","Floating Interest Rates","365","0"
"15713","a594d7d9-f1f1-47fd-a981-8019e8da317f","8/9/2018 1:14","9/9/2018 5:11","9/29/2018 1:51","","6","224","200","11","74.4","Conventional Commercial Bank","9/20/2018","3/20/2019","36","Floating Interest Rates","181","0"
"15715","89a9e554-daa1-4ee7-aba2-0713b284dec3","8/9/2018 1:17","8/9/2018 4:54","9/27/2018 11:17","9/13/2018 0:00","2","223","200","","","Conventional Commercial Bank","12/21/2017","6/21/2018","6","Floating Interest Rates","182","0"
"15718","f0cf08c9-fbe6-406b-9d2e-2300c0a6e8ec","8/9/2018 2:05","8/9/2018 3:03","9/27/2018 10:55","","6","14","200","13","74.8","","","","","","",""
"15720","f0cf08c9-fbe6-406b-9d2e-2300c0a6e8ec","8/9/2018 2:07","8/9/2018 3:03","9/27/2018 10:55","","6","244","200","15","74.4","","","","","","",""
"15723","a745db89-8825-4027-a59e-efbd95bc42bb","8/9/2018 2:15","8/9/2018 5:01","9/27/2018 12:01","9/21/2018 0:00","6","38","200","14","65.05","Financing Company","11/26/2013","11/6/2016","31","Fixed Interest Rates","1076","0"
"15728","17db5891-06cf-48c2-9459-05f9311f64a2","8/9/2018 2:35","8/9/2018 3:03","9/27/2018 10:55","","6","49","200","13","75","","","","","","",""
"15729","17db5891-06cf-48c2-9459-05f9311f64a2","8/9/2018 2:35","8/9/2018 3:03","9/27/2018 10:55","","6","217","200","13","69.73","","","","","","",""
"15730","4a8270a2-d16e-479b-b51e-45fafb1d1c5d","8/9/2018 2:37","8/9/2018 5:02","9/27/2018 12:01","","6","66","200","11","81.4","","","","","","",""
"15734","ae46bba1-44da-4ab4-a5b5-5d1cb407ea52","8/9/2018 2:41","8/9/2018 3:03","9/27/2018 10:55","","6","251","200","12","76.1","Conventional Commercial Bank","3/17/2016","9/13/2016","14","Floating Interest Rates","180","0"
"15739","f77ea20b-daa8-4dcb-ba0e-cbc9480869f9","8/9/2018 2:48","8/9/2018 5:03","9/27/2018 12:01","","6","9","200","14","70.75","","","","","","",""
"15740","8f1be164-e107-4235-bb86-6a15b1389561","8/9/2018 2:49","9/9/2018 1:44","9/28/2018 9:31","","6","259","200","13","78.2","Financing Company","2/12/2017","11/10/2019","36.27","Fixed Interest Rates","1001","22"
"15741","418f3e3a-128e-4178-b018-1cdf24e0f30c","8/9/2018 2:52","8/9/2018 5:01","9/27/2018 12:01","1/6/2019 3:58","6","3","100","14","74.6","","","","","","",""
"15742","f2b012cf-4f84-4754-aa4f-b002c802e054","8/9/2018 2:53","8/9/2018 5:00","9/27/2018 12:01","","6","78","200","14","73.75","Conventional Commercial Bank","1/28/2012","1/28/2015","8.64","Floating Interest Rates","1096","2104"
"15743","f2b012cf-4f84-4754-aa4f-b002c802e054","8/9/2018 2:53","8/9/2018 5:00","9/27/2018 12:01","","6","226","200","14","74.075","Conventional Commercial Bank","1/28/2012","1/28/2015","8.64","Floating Interest Rates","1096","2104"
"15747","424ae95e-c413-47b9-b470-9f6e87e90c66","8/9/2018 2:56","8/9/2018 5:02","9/27/2018 12:01","","6","13","200","14","76.47","Conventional Commercial Bank","3/12/2016","3/12/2020","6","Floating Interest Rates","1461","0"
"15748","9a4f17e6-18f5-4eee-9255-ecd8b63a3781","8/9/2018 2:56","8/9/2018 5:00","9/27/2018 12:01","12/7/2018 4:51","6","77","200","14","73.9","Conventional Commercial Bank","7/30/2015","7/30/2017","3.67","Fixed Interest Rates","731","0"
"15749","26fada32-3f28-4937-92c6-2ce440940897","8/9/2018 2:57","8/9/2018 4:54","9/28/2018 2:47","9/14/2018 3:55","2","261","200","12","76.2","","","","","","",""
"15750","26fada32-3f28-4937-92c6-2ce440940897","8/9/2018 2:57","8/9/2018 4:54","9/28/2018 2:47","12/7/2018 5:36","2","40","200","13","83.3","","","","","","",""
"15752","c6d89458-0050-4bdb-9889-93c406fdd9f2","8/9/2018 2:58","8/9/2018 5:01","9/27/2018 12:01","","6","247","200","15","73.62","Conventional Commercial Bank","3/6/2016","3/6/2020","3.14","Fixed Interest Rates","1461","0"
"15754","52f40da0-3d95-4aac-ab3a-b3d95b7cbfce","8/9/2018 2:59","8/9/2018 5:02","9/27/2018 12:01","9/11/2018 0:00","6","83","500","10","74.63","","","","","","",""
"15755","e790d45b-c2c6-4cbb-8bb9-769df57b76aa","8/9/2018 3:00","8/9/2018 4:59","9/27/2018 12:01","1/6/2019 3:57","6","125","200","11","73.35","","","","","","",""
"15756","c6d89458-0050-4bdb-9889-93c406fdd9f2","8/9/2018 3:01","8/9/2018 5:01","9/27/2018 12:01","","6","134","200","14","75.5","Conventional Commercial Bank","3/6/2016","3/6/2020","3.14","Fixed Interest Rates","1461","0"
"15760","f665aa94-0776-46e6-b7d7-055538f9779f","8/9/2018 3:03","8/9/2018 5:02","9/27/2018 12:01","","6","12","200","14","75.35","Conventional Commercial Bank","6/9/2018","6/9/2019","6","Floating Interest Rates","365","0"
"15761","f665aa94-0776-46e6-b7d7-055538f9779f","8/9/2018 3:03","8/9/2018 5:02","9/27/2018 12:01","","6","247","200","15","78.7","Conventional Commercial Bank","6/9/2018","6/9/2019","6","Floating Interest Rates","365","0"
"15762","280ec84f-f755-4914-ac67-6b51887f0f1a","8/9/2018 3:03","8/9/2018 4:59","9/27/2018 12:01","9/27/2018 5:04","6","222","200","12","75.8","Conventional Commercial Bank","1/23/2015","7/23/2015","4.04","Fixed Interest Rates","181","0"
"15768","51f56c1b-1a65-44ec-9cc3-7e31d4d9e475","8/9/2018 3:07","8/9/2018 5:02","9/27/2018 12:01","5/8/2018 15:44","6","18","100","13","60.8","Conventional Commercial Bank","10/9/2016","10/9/2017","3.19","Fixed Interest Rates","365","0"
"15769","51f56c1b-1a65-44ec-9cc3-7e31d4d9e475","8/9/2018 3:07","8/9/2018 5:02","9/27/2018 12:01","9/13/2018 4:35","6","240","200","14","70.5","Conventional Commercial Bank","10/9/2016","10/9/2017","3.19","Fixed Interest Rates","365","0"
"15776","80bde884-2f1e-4419-a8e3-e3edc691fcea","8/9/2018 3:15","8/9/2018 5:03","9/27/2018 12:01","","6","9","200","15","75.23","Conventional Commercial Bank","10/1/2018","10/1/2019","6","Floating Interest Rates","365","0"
"15779","96044481-07ef-4af4-b595-521dc7c751fa","8/9/2018 3:19","8/9/2018 5:02","9/27/2018 12:01","","6","23","200","15","74.93","","","","","","",""
"15781","1f4c7a0e-6564-4830-9147-13480345136a","8/9/2018 3:20","8/9/2018 4:53","9/27/2018 11:17","","2","49","200","13","83.15","Conventional Commercial Bank","8/13/2005","5/13/2007","31.51","Others","638","4617"
"15782","1f4c7a0e-6564-4830-9147-13480345136a","8/9/2018 3:21","8/9/2018 4:53","9/27/2018 11:17","","2","23","200","13","82.48","Conventional Commercial Bank","8/13/2005","5/13/2007","31.51","Others","638","4617"
"15785","2701919c-0838-4589-b836-e8e9eed92226","8/9/2018 3:21","8/9/2018 4:53","9/27/2018 11:17","","2","100","200","13","80.2","","","","","","",""
"15786","2701919c-0838-4589-b836-e8e9eed92226","8/9/2018 3:22","8/9/2018 4:53","9/27/2018 11:17","","2","37","200","13","82.6","","","","","","",""
"15787","2701919c-0838-4589-b836-e8e9eed92226","8/9/2018 3:22","8/9/2018 4:53","9/27/2018 11:17","12/7/2018 4:57","2","220","200","13","83.18","","","","","","",""
"15788","b296aa35-6df9-45e5-a874-d3d64310d125","8/9/2018 3:22","8/9/2018 5:02","9/27/2018 12:01","","6","130","200","14","69.25","","","","","","",""
"15789","96044481-07ef-4af4-b595-521dc7c751fa","8/9/2018 3:24","9/9/2018 5:10","9/29/2018 1:51","","6","66","200","13","74.02","","","","","","",""
"15790","96044481-07ef-4af4-b595-521dc7c751fa","8/9/2018 3:25","9/9/2018 5:10","9/29/2018 1:51","","6","253","200","14","77.75","","","","","","",""
"15794","a2d2ac5c-2e0e-4f0a-aa7f-a5192d741d39","8/9/2018 3:38","8/9/2018 4:54","9/28/2018 2:47","","2","46","200","14","76.8","Financing Company","2/26/2018","11/29/2019","17.27","Fixed Interest Rates","641","404"
"15795","d4b5c726-af50-48eb-9dc0-1df05b23056a","8/9/2018 3:38","8/9/2018 5:02","9/27/2018 12:01","","6","38","200","13","75.95","Conventional Commercial Bank","10/27/2018","10/6/2019","58.95","Fixed Interest Rates","344","0"
"15796","32378fa0-dcbe-449c-92cb-b1ae1bdc7cc0","8/9/2018 3:41","8/9/2018 5:03","9/27/2018 12:01","9/16/2018 3:39","6","38","200","15","68.066666666667","","","","","","",""
"15797","9a64d8ae-7c91-43c7-bd25-89d48af64c99","8/9/2018 3:42","8/9/2018 5:01","9/27/2018 12:01","9/14/2018 3:43","6","44","200","10","69.6","Conventional Commercial Bank","6/7/2018","6/7/2021","26","Floating Interest Rates","1096","0"
"15798","9a64d8ae-7c91-43c7-bd25-89d48af64c99","8/9/2018 3:42","8/9/2018 5:01","9/27/2018 12:01","","6","44","200","16","74.3","Conventional Commercial Bank","6/7/2018","6/7/2021","26","Floating Interest Rates","1096","0"
"15799","579a63b6-7fcb-49b9-a2a9-c1235dfe322a","8/9/2018 3:43","8/9/2018 5:00","9/27/2018 12:01","1/6/2019 3:56","6","44","200","21","77.19","","","","","","",""
"15800","579a63b6-7fcb-49b9-a2a9-c1235dfe322a","8/9/2018 3:43","8/9/2018 5:00","9/27/2018 12:01","12/7/2018 5:06","6","42","200","14","71.1","","","","","","",""
"15802","be85dc65-a106-49c4-bb6d-1b0a026fa7e8","8/9/2018 3:45","8/9/2018 5:02","9/27/2018 12:01","9/13/2018 4:40","6","42","200","0","100","Financing Company","8/30/2015","8/27/2019","19.14","Fixed Interest Rates","1458","34"
"15804","24ce9b34-1b58-4aa1-a099-7f7bc4742dae","8/9/2018 3:46","9/9/2018 1:45","9/28/2018 9:31","","6","154","200","16","75.77","Conventional Commercial Bank","3/19/2016","3/19/2019","6","Floating Interest Rates","1095","0"
"15805","4b1f47e4-d705-4001-a4c6-57673f41dde3","8/9/2018 3:50","","","","6","3","100","","","","","","","","",""
"15807","c1ec75c2-9dc9-44cd-b3ea-0e091fe28fe6","8/9/2018 3:50","9/9/2018 1:44","9/28/2018 9:31","","6","4","200","17","74.6","","","","","","",""
"15808","e790d45b-c2c6-4cbb-8bb9-769df57b76aa","8/9/2018 3:57","9/9/2018 5:08","9/29/2018 1:51","9/23/2018 5:33","6","23","200","13","76.6","","","","","","",""
"15809","24ce9b34-1b58-4aa1-a099-7f7bc4742dae","8/9/2018 3:59","9/9/2018 1:45","9/28/2018 9:31","","6","268","200","13","72.2","Conventional Commercial Bank","3/19/2016","3/19/2019","6","Floating Interest Rates","1095","0"
"15811","09dc26cf-1b58-4f19-9b80-07dac7c22ad9","8/9/2018 4:04","8/9/2018 5:03","9/27/2018 12:01","","6","18","300","14","78.17","","","","","","",""
"15816","418f3e3a-128e-4178-b018-1cdf24e0f30c","8/9/2018 4:15","9/9/2018 5:09","9/29/2018 1:51","9/14/2018 3:49","6","261","200","14","78.175","","","","","","",""
"15817","83d3a30c-12c6-4b53-a044-5efadd4b594a","8/9/2018 4:15","9/9/2018 5:09","9/29/2018 1:51","","6","26","200","14","77.23","","","","","","",""
"15820","758c9662-8723-488d-8421-42be0cb44fb6","8/9/2018 4:29","9/9/2018 6:09","9/28/2018 12:10","3/21/2019 0:00","2","3","100","","","Conventional Commercial Bank","9/28/2018","9/28/2022","24.42","Fixed Interest Rates","1461","0"
"15821","758c9662-8723-488d-8421-42be0cb44fb6","8/9/2018 4:29","9/9/2018 6:09","9/28/2018 12:10","10/19/2018 0:00","2","61","200","12","77.5","Conventional Commercial Bank","9/28/2018","9/28/2022","24.42","Fixed Interest Rates","1461","0"
"15822","758c9662-8723-488d-8421-42be0cb44fb6","8/9/2018 4:30","9/9/2018 6:09","9/28/2018 12:10","1/6/2019 4:16","2","61","200","12","81.25","Conventional Commercial Bank","9/28/2018","9/28/2022","24.42","Fixed Interest Rates","1461","0"
"15823","6ec0bb05-4769-4fbe-a2ce-70010291ad1d","8/9/2018 4:32","9/9/2018 5:10","9/29/2018 1:51","9/13/2018 4:39","6","38","200","14","66.4","Conventional Commercial Bank","7/6/2017","7/5/2021","6","Fixed Interest Rates","1460","0"
"15824","94db1906-d729-4332-99a9-607e30aef576","8/9/2018 4:33","9/9/2018 5:10","9/29/2018 1:51","12/7/2018 5:05","6","33","200","14","73.53","Conventional Commercial Bank","9/17/2017","9/17/2020","3.13","Fixed Interest Rates","1096","0"
"15825","94db1906-d729-4332-99a9-607e30aef576","8/9/2018 4:34","9/9/2018 5:10","9/29/2018 1:51","","6","9","200","14","76.03","Conventional Commercial Bank","9/17/2017","9/17/2020","3.13","Fixed Interest Rates","1096","0"
"15827","be85dc65-a106-49c4-bb6d-1b0a026fa7e8","8/9/2018 4:38","8/9/2018 5:02","9/27/2018 12:01","","6","91","200","14","79.4","Financing Company","8/30/2015","8/27/2019","19.14","Fixed Interest Rates","1458","34"
"15828","fc290df7-ae01-4d55-89fb-7aa074dc026b","8/9/2018 4:40","12/9/2018 2:02","3/10/2018 11:47","9/13/2018 4:30","2","235","200","14","82.5","Conventional Commercial Bank","4/28/2018","10/28/2018","14.4","Fixed Interest Rates","183","5"
"15830","471c132b-6534-4b19-93e7-3716c1e0345f","8/9/2018 4:48","9/9/2018 5:11","9/29/2018 1:51","9/27/2018 5:45","6","13","200","11","74.77","Financing Company","6/30/2017","12/30/2018","46.69","Fixed Interest Rates","548","0"
"15833","29f4d10a-dc96-4a51-99d1-1f7a42e7cbba","8/9/2018 5:08","9/9/2018 2:37","9/28/2018 10:12","","2","24","200","14","76.2","Conventional Commercial Bank","4/28/2018","4/28/2019","8","Floating Interest Rates","365","5"
"15834","29f4d10a-dc96-4a51-99d1-1f7a42e7cbba","8/9/2018 5:08","9/9/2018 2:37","9/28/2018 10:12","","2","17","200","14","83.3","Conventional Commercial Bank","4/28/2018","4/28/2019","8","Floating Interest Rates","365","5"
"15839","4870dcac-79bb-414b-93a4-e356d62b06ca","8/9/2018 5:38","8/9/2018 6:03","9/27/2018 12:01","","6","4","200","13","77.47","Conventional Commercial Bank","3/31/2018","3/31/2021","6","Floating Interest Rates","1096","0"
"15843","2e4b2cc1-88b6-4457-b7a6-84b58e0e87ee","8/9/2018 6:04","9/9/2018 1:45","9/28/2018 9:31","9/17/2018 0:00","6","4","200","","","","","","","","",""
"15845","80bde884-2f1e-4419-a8e3-e3edc691fcea","8/9/2018 6:26","9/9/2018 2:22","9/28/2018 9:31","","6","14","200","17","75.56","Conventional Commercial Bank","10/1/2018","10/1/2019","6","Floating Interest Rates","365","0"
"15850","c388702e-d50a-491c-9906-6f75c6e35d9c","8/9/2018 6:45","9/9/2018 5:08","9/29/2018 1:51","","6","132","200","13","75.61","Conventional Commercial Bank","4/13/2017","4/13/2019","6","Floating Interest Rates","730","0"
"15851","c388702e-d50a-491c-9906-6f75c6e35d9c","8/9/2018 6:46","9/9/2018 5:08","9/29/2018 1:51","","6","154","200","14","79.08","Conventional Commercial Bank","4/13/2017","4/13/2019","6","Floating Interest Rates","730","0"
"15855","54322a82-5179-4c6f-848b-aa3fe9efd727","8/9/2018 7:18","9/9/2018 1:45","9/28/2018 9:31","","6","216","200","14","72.2","Conventional Commercial Bank","12/21/2013","12/21/2016","12","Fixed Interest Rates","1096","0"
"15857","54322a82-5179-4c6f-848b-aa3fe9efd727","8/9/2018 7:18","9/9/2018 1:45","9/28/2018 9:31","9/14/2018 5:53","6","33","200","10","70.91","Conventional Commercial Bank","12/21/2013","12/21/2016","12","Fixed Interest Rates","1096","0"
"15861","e3429281-edd3-4c24-b1a5-f76f9b3563cd","8/9/2018 8:14","9/9/2018 5:08","9/29/2018 1:51","6/7/2018 0:00","6","33","200","","","","","","","","",""
"15864","6b5ae609-88cc-4071-aa4d-b39a6f88d953","8/9/2018 8:52","","","","6","61","200","","","","","","","","",""
"15868","5777f684-ad49-4618-886a-821ae417b032","8/9/2018 9:03","9/9/2018 4:50","9/28/2018 12:10","","2","49","200","13","81.43","Financing Company","4/18/2018","10/7/2018","2.95","Fixed Interest Rates","172","0"
